PatientID,Model,QuestionType,Verdict
139,Anonymized_Llama-4-Maverick_synthetic,CQ,False
141,Anonymized_gpt-4o,PQ,False
141,Anonymized_gpt-4o,CQ,False
141,Anonymized_NER,PQ,False
141,Anonymized_NER,PQ,False
141,Anonymized_NER,CQ,False
141,Anonymized_NER,CQ,False
141,Anonymized_NER,PQ,False
141,Anonymized_gpt-4o,CQ,False
141,Anonymized_gpt-3.5-turbo,PQ,False
141,Anonymized_gpt-3.5-turbo,CQ,True
141,Anonymized_NER,CQ,False
141,Anonymized_NER,CQ,False
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_NER,PQ,False
141,Anonymized_gpt-4o,CQ,True
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_gpt-4o,PQ,False
141,Anonymized_gpt-3.5-turbo,CQ,False
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_NER,CQ,False
141,Anonymized_NER,CQ,False
141,Anonymized_NER,PQ,False
141,Anonymized_NER,CQ,True
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_gpt-4o,PQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_NER,PQ,False
141,Anonymized_gpt-3.5-turbo,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_gpt-3.5-turbo,PQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_NER,PQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
141,Anonymized_DeepSeek-V4-Pro,CQ,True
141,Anonymized_DeepSeek-V4-Pro,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_NER,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_NER,CQ,False
141,Anonymized_DeepSeek-V4-Pro,CQ,False
141,Anonymized_DeepSeek-V4-Pro,CQ,False
141,Anonymized_gpt-3.5-turbo,CQ,False
141,Anonymized_gpt-4o,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,True
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,False
141,Anonymized_DeepSeek-V4-Pro,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,False
141,Anonymized_DeepSeek-V4-Pro,CQ,False
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,False
141,Anonymized_DeepSeek-V4-Pro,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,False
141,Anonymized_DeepSeek-V4-Pro,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,True
141,Anonymized_Llama-4-Maverick_fewshot,CQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,False
141,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
141,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
141,Anonymized_DeepSeek-V4-Pro,CQ,False
177,Anonymized_gpt-3.5-turbo,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_gpt-3.5-turbo,CQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,False
177,Anonymized_gpt-3.5-turbo,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_gpt-3.5-turbo,CQ,True
177,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_gpt-3.5-turbo,CQ,True
177,Anonymized_gpt-3.5-turbo,CQ,True
141,Anonymized_Llama-4-Maverick_synthetic,CQ,True
177,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_gpt-3.5-turbo,CQ,False
177,Anonymized_gpt-3.5-turbo,CQ,True
177,Anonymized_gpt-4o,PQ,False
177,Anonymized_gpt-4o,CQ,False
177,Anonymized_gpt-4o,CQ,True
177,Anonymized_gpt-3.5-turbo,CQ,True
177,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_gpt-4o,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,CQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
141,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_gpt-4o,PQ,False
177,Anonymized_gpt-4o,CQ,True
177,Anonymized_gpt-4o,PQ,False
177,Anonymized_gpt-3.5-turbo,PQ,True
177,Anonymized_gpt-4o,CQ,True
177,Anonymized_gpt-4o,CQ,True
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_gpt-3.5-turbo,CQ,False
177,Anonymized_gpt-4o,CQ,True
177,Anonymized_gpt-4o,PQ,False
177,Anonymized_NER,PQ,True
177,Anonymized_gpt-4o,PQ,False
177,Anonymized_NER,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,CQ,True
177,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_gpt-4o,CQ,False
177,Anonymized_gpt-3.5-turbo,CQ,True
177,Anonymized_NER,PQ,False
177,Anonymized_gpt-4o,CQ,False
177,Anonymized_gpt-4o,PQ,False
177,Anonymized_gpt-4o,PQ,True
177,Anonymized_NER,CQ,False
177,Anonymized_NER,CQ,False
177,Anonymized_NER,PQ,False
177,Anonymized_NER,CQ,False
177,Anonymized_NER,CQ,True
177,Anonymized_NER,PQ,False
177,Anonymized_gpt-4o,PQ,False
177,Anonymized_NER,PQ,False
177,Anonymized_NER,CQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,True
177,Anonymized_DeepSeek-V4-Pro,PQ,False
177,Anonymized_NER,CQ,False
177,Anonymized_DeepSeek-V4-Pro,PQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,False
177,Anonymized_DeepSeek-V4-Pro,PQ,False
177,Anonymized_DeepSeek-V4-Pro,PQ,True
177,Anonymized_NER,CQ,False
177,Anonymized_NER,CQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,True
177,Anonymized_DeepSeek-V4-Pro,PQ,False
177,Anonymized_gpt-4o,PQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,True
177,Anonymized_NER,CQ,False
177,Anonymized_gpt-4o,CQ,True
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
141,Anonymized_DeepSeek-V4-Pro,CQ,True
177,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,False
177,Anonymized_DeepSeek-V4-Pro,PQ,False
177,Anonymized_NER,CQ,False
177,Anonymized_DeepSeek-V4-Pro,PQ,False
141,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_DeepSeek-V4-Pro,PQ,False
177,Anonymized_NER,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,True
177,Anonymized_DeepSeek-V4-Pro,PQ,False
177,Anonymized_Llama-4-Maverick_fewshot,CQ,False
177,Anonymized_DeepSeek-V4-Pro,PQ,False
177,Anonymized_Llama-4-Maverick_fewshot,CQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,CQ,True
177,Anonymized_NER,PQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_NER,PQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,True
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_Llama-4-Maverick_fewshot,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_NER,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,True
177,Anonymized_Llama-4-Maverick_fewshot,CQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
177,Anonymized_DeepSeek-V4-Pro,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,CQ,True
177,Anonymized_Llama-4-Maverick_synthetic,CQ,True
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,CQ,True
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,PQ,True
177,Anonymized_Llama-4-Maverick_fewshot,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,CQ,False
177,Anonymized_Llama-4-Maverick_synthetic,CQ,True
177,Anonymized_Llama-4-Maverick_synthetic,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,CQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
201,Anonymized_gpt-3.5-turbo,PQ,False
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
201,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_gpt-3.5-turbo,PQ,True
177,Anonymized_Llama-4-Maverick_fewshot,CQ,True
201,Anonymized_gpt-3.5-turbo,CQ,False
177,Anonymized_Llama-4-Maverick_synthetic,CQ,False
201,Anonymized_gpt-3.5-turbo,CQ,False
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
201,Anonymized_gpt-3.5-turbo,PQ,True
201,Anonymized_gpt-4o,PQ,True
201,Anonymized_gpt-4o,CQ,True
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
201,Anonymized_gpt-3.5-turbo,PQ,True
201,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_gpt-4o,CQ,False
201,Anonymized_gpt-3.5-turbo,CQ,True
201,Anonymized_gpt-4o,PQ,False
201,Anonymized_gpt-3.5-turbo,CQ,False
201,Anonymized_gpt-3.5-turbo,CQ,True
177,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_gpt-4o,PQ,False
201,Anonymized_gpt-4o,CQ,True
201,Anonymized_gpt-3.5-turbo,CQ,False
177,Anonymized_Llama-4-Maverick_synthetic,PQ,False
177,Anonymized_Llama-4-Maverick_synthetic,CQ,False
177,Anonymized_gpt-4o,CQ,False
177,Anonymized_Llama-4-Maverick_fewshot,CQ,True
201,Anonymized_NER,CQ,False
201,Anonymized_NER,PQ,False
201,Anonymized_gpt-4o,CQ,True
201,Anonymized_gpt-4o,PQ,True
201,Anonymized_gpt-4o,PQ,False
201,Anonymized_gpt-4o,CQ,False
201,Anonymized_NER,PQ,True
201,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_NER,PQ,True
201,Anonymized_NER,PQ,False
201,Anonymized_NER,CQ,True
201,Anonymized_NER,PQ,False
201,Anonymized_gpt-4o,PQ,False
201,Anonymized_gpt-4o,PQ,False
201,Anonymized_NER,PQ,False
201,Anonymized_gpt-4o,CQ,False
201,Anonymized_gpt-3.5-turbo,CQ,True
201,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_DeepSeek-V4-Pro,CQ,False
201,Anonymized_NER,CQ,True
201,Anonymized_gpt-3.5-turbo,CQ,True
201,Anonymized_gpt-4o,PQ,False
201,Anonymized_DeepSeek-V4-Pro,PQ,True
201,Anonymized_gpt-4o,CQ,False
201,Anonymized_NER,CQ,False
201,Anonymized_NER,CQ,False
201,Anonymized_DeepSeek-V4-Pro,CQ,False
201,Anonymized_gpt-3.5-turbo,CQ,False
201,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_gpt-4o,PQ,False
201,Anonymized_NER,CQ,True
201,Anonymized_gpt-3.5-turbo,CQ,True
201,Anonymized_DeepSeek-V4-Pro,CQ,True
201,Anonymized_DeepSeek-V4-Pro,PQ,False
201,Anonymized_DeepSeek-V4-Pro,PQ,False
201,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_NER,CQ,True
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_DeepSeek-V4-Pro,CQ,True
201,Anonymized_NER,PQ,False
201,Anonymized_DeepSeek-V4-Pro,PQ,False
201,Anonymized_gpt-4o,CQ,True
201,Anonymized_DeepSeek-V4-Pro,PQ,False
201,Anonymized_DeepSeek-V4-Pro,CQ,True
201,Anonymized_NER,CQ,True
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,True
201,Anonymized_DeepSeek-V4-Pro,PQ,False
201,Anonymized_DeepSeek-V4-Pro,CQ,False
201,Anonymized_DeepSeek-V4-Pro,PQ,True
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_gpt-4o,CQ,True
201,Anonymized_DeepSeek-V4-Pro,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
201,Anonymized_gpt-4o,CQ,True
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
201,Anonymized_DeepSeek-V4-Pro,CQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
201,Anonymized_gpt-4o,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
201,Anonymized_DeepSeek-V4-Pro,CQ,True
201,Anonymized_DeepSeek-V4-Pro,CQ,True
201,Anonymized_Llama-4-Maverick_fewshot,PQ,False
201,Anonymized_NER,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_Llama-4-Maverick_fewshot,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
201,Anonymized_Llama-4-Maverick_fewshot,CQ,True
201,Anonymized_Llama-4-Maverick_fewshot,PQ,False
201,Anonymized_Llama-4-Maverick_fewshot,PQ,True
201,Anonymized_Llama-4-Maverick_fewshot,CQ,False
201,Anonymized_Llama-4-Maverick_fewshot,CQ,False
201,Anonymized_Llama-4-Maverick_fewshot,CQ,True
201,Anonymized_Llama-4-Maverick_fewshot,PQ,True
201,Anonymized_Llama-4-Maverick_fewshot,CQ,True
201,Anonymized_Llama-4-Maverick_fewshot,PQ,False
201,Anonymized_DeepSeek-V4-Pro,PQ,False
201,Anonymized_NER,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_NER,PQ,False
201,Anonymized_Llama-4-Maverick_synthetic,CQ,False
201,Anonymized_Llama-4-Maverick_fewshot,CQ,True
201,Anonymized_Llama-4-Maverick_synthetic,PQ,False
201,Anonymized_Llama-4-Maverick_synthetic,PQ,True
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
201,Anonymized_Llama-4-Maverick_fewshot,PQ,False
201,Anonymized_Llama-4-Maverick_fewshot,CQ,False
201,Anonymized_DeepSeek-V4-Pro,CQ,True
201,Anonymized_Llama-4-Maverick_fewshot,PQ,False
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_Llama-4-Maverick_synthetic,PQ,False
201,Anonymized_Llama-4-Maverick_fewshot,CQ,True
201,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
201,Anonymized_DeepSeek-V4-Pro,PQ,False
201,Anonymized_Llama-4-Maverick_synthetic,PQ,False
201,Anonymized_Llama-4-Maverick_fewshot,CQ,True
201,Anonymized_Llama-4-Maverick_synthetic,PQ,True
201,Anonymized_Llama-4-Maverick_synthetic,PQ,False
201,Anonymized_Llama-4-Maverick_synthetic,CQ,False
201,Anonymized_Llama-4-Maverick_synthetic,PQ,False
201,Anonymized_Llama-4-Maverick_synthetic,CQ,False
201,Anonymized_Llama-4-Maverick_synthetic,CQ,True
201,Anonymized_Llama-4-Maverick_synthetic,CQ,True
201,Anonymized_Llama-4-Maverick_synthetic,PQ,False
218,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_Llama-4-Maverick_fewshot,PQ,False
218,Anonymized_gpt-3.5-turbo,CQ,True
201,Anonymized_Llama-4-Maverick_synthetic,CQ,True
201,Anonymized_Llama-4-Maverick_synthetic,CQ,False
218,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_Llama-4-Maverick_fewshot,CQ,False
218,Anonymized_gpt-3.5-turbo,PQ,True
218,Anonymized_gpt-3.5-turbo,CQ,False
218,Anonymized_gpt-3.5-turbo,PQ,True
218,Anonymized_gpt-3.5-turbo,PQ,False
218,Anonymized_gpt-3.5-turbo,PQ,False
218,Anonymized_gpt-4o,CQ,True
201,Anonymized_Llama-4-Maverick_synthetic,CQ,True
201,Anonymized_Llama-4-Maverick_fewshot,PQ,False
218,Anonymized_gpt-3.5-turbo,PQ,False
218,Anonymized_gpt-4o,PQ,False
218,Anonymized_gpt-3.5-turbo,CQ,False
201,Anonymized_Llama-4-Maverick_synthetic,CQ,True
201,Anonymized_Llama-4-Maverick_synthetic,PQ,False
218,Anonymized_gpt-4o,CQ,False
218,Anonymized_gpt-4o,PQ,False
201,Anonymized_Llama-4-Maverick_synthetic,CQ,True
218,Anonymized_gpt-3.5-turbo,CQ,False
218,Anonymized_gpt-4o,CQ,False
218,Anonymized_gpt-4o,CQ,False
218,Anonymized_gpt-4o,PQ,True
218,Anonymized_gpt-4o,CQ,False
218,Anonymized_gpt-4o,PQ,False
218,Anonymized_gpt-4o,CQ,False
218,Anonymized_gpt-4o,CQ,False
218,Anonymized_gpt-4o,PQ,False
218,Anonymized_gpt-3.5-turbo,PQ,False
218,Anonymized_gpt-4o,PQ,False
218,Anonymized_gpt-4o,CQ,True
218,Anonymized_NER,PQ,False
218,Anonymized_NER,PQ,False
218,Anonymized_gpt-3.5-turbo,PQ,False
201,Anonymized_Llama-4-Maverick_synthetic,PQ,False
201,Anonymized_NER,CQ,True
218,Anonymized_gpt-3.5-turbo,CQ,False
218,Anonymized_gpt-3.5-turbo,CQ,False
218,Anonymized_gpt-4o,PQ,False
218,Anonymized_NER,PQ,False
218,Anonymized_NER,CQ,True
218,Anonymized_NER,PQ,False
218,Anonymized_NER,PQ,False
218,Anonymized_NER,CQ,False
218,Anonymized_gpt-3.5-turbo,CQ,False
218,Anonymized_gpt-4o,PQ,False
218,Anonymized_gpt-4o,PQ,False
218,Anonymized_NER,PQ,False
218,Anonymized_gpt-4o,PQ,False
201,Anonymized_NER,CQ,False
218,Anonymized_gpt-3.5-turbo,CQ,False
218,Anonymized_DeepSeek-V4-Pro,PQ,False
218,Anonymized_NER,PQ,False
218,Anonymized_NER,CQ,False
218,Anonymized_DeepSeek-V4-Pro,PQ,False
218,Anonymized_NER,CQ,False
218,Anonymized_DeepSeek-V4-Pro,CQ,True
218,Anonymized_DeepSeek-V4-Pro,CQ,True
218,Anonymized_DeepSeek-V4-Pro,PQ,False
218,Anonymized_NER,CQ,False
218,Anonymized_DeepSeek-V4-Pro,PQ,False
218,Anonymized_gpt-4o,CQ,False
218,Anonymized_DeepSeek-V4-Pro,CQ,False
218,Anonymized_NER,CQ,False
218,Anonymized_DeepSeek-V4-Pro,PQ,False
218,Anonymized_DeepSeek-V4-Pro,PQ,False
218,Anonymized_NER,PQ,True
218,Anonymized_gpt-3.5-turbo,CQ,False
218,Anonymized_NER,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
218,Anonymized_DeepSeek-V4-Pro,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
218,Anonymized_DeepSeek-V4-Pro,CQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
218,Anonymized_DeepSeek-V4-Pro,CQ,False
218,Anonymized_gpt-3.5-turbo,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
218,Anonymized_NER,CQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
218,Anonymized_NER,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
218,Anonymized_DeepSeek-V4-Pro,CQ,False
218,Anonymized_Llama-4-Maverick_fewshot,PQ,True
218,Anonymized_NER,CQ,False
218,Anonymized_gpt-3.5-turbo,CQ,False
218,Anonymized_DeepSeek-V4-Pro,PQ,True
218,Anonymized_gpt-4o,CQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
218,Anonymized_DeepSeek-V4-Pro,CQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
218,Anonymized_DeepSeek-V4-Pro,CQ,False
218,Anonymized_Llama-4-Maverick_fewshot,CQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,False
218,Anonymized_Llama-4-Maverick_fewshot,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
218,Anonymized_Llama-4-Maverick_fewshot,CQ,True
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,PQ,False
218,Anonymized_Llama-4-Maverick_fewshot,CQ,False
218,Anonymized_Llama-4-Maverick_fewshot,PQ,False
218,Anonymized_Llama-4-Maverick-17B-128E-Instruct-FP8,CQ,True
218,Anonymized_Llama-4-Maverick_fewshot,CQ,False
218,Anonymized_Llama-4-Maverick_fewshot,PQ,False
218,Anonymized_Llama-4-Maverick_fewshot,PQ,False
218,Anonymized_DeepSeek-V4-Pro,CQ,False
218,Anonymized_Llama-4-Maverick_fewshot,PQ,False
218,Anonymized_DeepSeek-V4-Pro,PQ,False
218,Anonymized_Llama-4-Maverick_fewshot,PQ,False
218,Anonymized_Llama-4-Maverick_fewshot,CQ,False
218,Anonymized_Llama-4-Maverick_fewshot,CQ,True
218,Anonymized_Llama-4-Maverick_synthetic,CQ,True
218,Anonymized_NER,CQ,True
218,Anonymized_DeepSeek-V4-Pro,CQ,True
218,Anonymized_Llama-4-Maverick_synthetic,CQ,False
218,Anonymized_Llama-4-Maverick_synthetic,PQ,False
218,Anonymized_NER,CQ,False
218,Anonymized_Llama-4-Maverick_synthetic,PQ,False
218,Anonymized_Llama-4-Maverick_synthetic,PQ,False
218,Anonymized_Llama-4-Maverick_fewshot,CQ,True
218,Anonymized_Llama-4-Maverick_synthetic,CQ,False
218,Anonymized_Llama-4-Maverick_synthetic,PQ,False
